name,description,centroid_lon,centroid_lat,bbox_west,bbox_south,bbox_east,bbox_north
MC/SSMP/6/2948,,-1.639490740706173,6.256712962930248,-1.6408333333,6.255,-1.6383333333,6.2583333333
QL1/552,,0.051388888885416616,6.046875000013541,0.0491666667,6.0441666667,0.0533333333,6.0491666667
RML-QL-GH/302,,0.31834999999999997,5.8396,0.3175,5.8392,0.3192,5.84
PL (G)-LAYER/827,,-0.9916132478812295,6.23488247862768,-1.0041666667,6.2125,-0.975,6.25
PL-5/817,,-0.8905701754450831,6.2448464912470225,-0.9,6.2291666667,-0.875,6.2708333333
RML-QL-4/295,,0.41000000000000003,6.6125,0.4083333333,6.6116666667,0.4116666667,6.6133333333
QL16/4,,-0.8585227272590912,10.578257575768182,-0.8608333333,10.5766666667,-0.8558333333,10.58
PL5/252,,-0.6843750000124997,6.349305555561112,-0.7,6.3375,-0.6666666667,6.3583333333
PL6/458,,-1.304041858661579,6.120151689711111,-1.35,6.0833333333,-1.25,6.15
SSMP/6/2944,,-1.6886574074351852,6.31560185189074,-1.6908333333,6.3141666667,-1.6866666667,6.3166666667
MC/SSMP/5/2139,,-0.720250000024,6.451166666662,-0.7216666667,6.45,-0.7183333333,6.4525
QL.3/607,,-0.7983333333500001,5.340416666699999,-0.8,5.3391666667,-0.7966666667,5.3416666667
SSMP/6/2946,,-1.6853124999203126,6.311770833317187,-1.6883333333,6.31,-1.6833333333,6.3125
SL1/84,,0.4060527613502452,5.8185281065048615,0.3666666667,5.7875,0.4416666667,5.8541666667
PL8/34,,0.45679429430774293,9.107057057066715,0.4166666667,9.0,0.5208333333,9.1916666667
PL2/624,,-2.1219624682317058,5.277465012713196,-2.1416666667,5.2458333333,-2.1,5.3208333333
ML2/187,,-2.0579656862705016,5.238529411753477,-2.1,5.2125,-2.0041666667,5.2625
PL2/7/VOL9,,-2.043984220922004,5.29701676527047,-2.075,5.2791666667,-2.0125,5.3166666667
QL3/303,,-0.5565931372605536,5.499093137234083,-0.5591666667,5.4975,-0.5541666667,5.5008333333
RML-N-3/108,,0.4411680840790473,5.821429717737382,0.365555555555,5.7833333333,0.496944444445,5.8658333333
ML6/193,,-1.1943288324339265,6.641881175847705,-1.2288888889,6.5927777778,-1.1608333333,6.684444444445
PL7/112/VOL2,,-2.3860984848632563,6.887234848486107,-2.425,6.8666666667,-2.3416666667,6.9083333333
PL6/303,,-1.9660285285257018,6.354260510501646,-2.0166666667,6.3291666667,-1.9166666667,6.3833333333
ML5/199 (Akyem West),,-1.0716508713164938,6.339732213078129,-1.1083305555555556,6.312177777777777,-1.0541694444444445,6.358005555555556
PL6/369,,-1.8352083333567495,6.733541666643249,-1.8416666667,6.7166666667,-1.825,6.7458333333
RL2/191,,-2.8924027777454153,6.2013333333446905,-3.0,6.1541666667,-2.8125,6.25
PL3/32(Mampon),,-1.866122881357807,5.828185028237329,-1.925,5.75,-1.8,5.9125
ML6/3,,-1.8632500000087997,6.3249166666688,-1.8958333333,6.3125,-1.8333333333,6.3375
RL6/81,,-1.7899828767003274,6.3996289954370225,-1.8125,6.3833333333,-1.7708333333,6.4166666667
LVB/ASR/377/98,,-1.2370399601894517,6.623375512718155,-1.2708333333,6.5927777778,-1.1972222222,6.6652777778
RL2/191,,-2.8924027777454153,6.2013333333446905,-3.0,6.1541666667,-2.8125,6.25
SSMP/9/277,,-2.025902777811805,10.112500000012501,-2.0291666667,10.1108333333,-2.0225,10.1141666667
SSMP/9/276,,-2.032152777769445,10.114027777769444,-2.035,10.1125,-2.0291666667,10.1158333333
SSML-AS2 1/2025,,-2.2849999999999997,5.91,-2.2866666667,5.9083333333,-2.2833333333,5.9116666667
ML5/235,,-0.6139486754968383,5.995074503290951,-0.65,5.95,-0.5791666667,6.0375
SSML-T2 64/2024,,-2.5225,5.048749999999999,-2.5241666667,5.0475,-2.5208333333,5.05
QL3/448,,-0.69166666665,5.474583333350001,-0.6922222222,5.4738888889,-0.6911111111,5.4752777778
PL2/484,,-2.1896658415909185,6.086943069342124,-2.2166666667,6.05,-2.1708333333,6.1166666667
SSML-AS2 20/2024,,-1.9958954976303318,5.838916824644551,-1.9967,5.8367,-1.995,5.8408
SSML-AS2 21/2024,,-2.079738372093023,5.833255813953487,-2.0808,5.8325,-2.0783,5.8342
SSML-AS2 19/2024,,-2.073882142857143,5.833082142857143,-2.0758,5.8325,-2.0725,5.8342
SSML-AS2 25/2024,,-2.082225609756098,5.827412195121951,-2.0833,5.8267,-2.0808,5.8283
SSML-O6 12/2025,,-1.4430208333593748,6.398020833359374,-1.4441666667,6.3966666667,-1.4416666667,6.3991666667
TL (TP) 1/22,,-0.9071000000000001,6.580399999999999,-0.9075,6.58,-0.9067,6.5808
RML-QL-2/292,,-1.784713172804533,5.02344178470255,-1.7858,5.0225,-1.7833,5.0242
SSML-O6 7/2025,,-1.9735250000000002,6.066875,-1.975,6.0658,-1.9725,6.0675
ML-GH/242,,-2.0392156862792628,5.546341036409088,-2.1,5.4916666667,-1.9833333333,5.625
ML-2/243,,-2.1018173758758487,5.4746897163241295,-2.1166666667,5.45,-2.0833333333,5.4916666667
SSML-AS2 23/2024,,-1.9925000000000002,5.84205,-1.9933,5.8408,-1.9917,5.8433
SSML-AS2 22/2024,,-1.9939382352941175,5.846061764705882,-1.995,5.845,-1.9925,5.8467
QL3/625,,-0.5145833333500001,5.42166666665,-0.515,5.4208333333,-0.5141666667,5.4225
SSML-AS2 15/2024,,-1.9940702216066482,5.8443993074792235,-1.995,5.8433,-1.9933,5.8458
ML5/219,,-0.8484980620291779,6.238032945751649,-0.8708333333,6.225,-0.825,6.2541666667
QL1/1186,,-0.29124999999999995,5.918333333350001,-0.2916666667,5.9175,-0.2908333333,5.9191666667
RML-N-6/162,,-1.66865303030303,6.139108734402852,-1.67,6.1367,-1.6675,6.1417
SSML-O6 6/2025,,-1.9370546444121912,6.0266645137880985,-1.9383,6.025,-1.9358,6.0283
QL6/568,,-1.5276388888708332,6.835381944440625,-1.53,6.8325,-1.5258333333,6.8375
PL3/30/Vol.3,,-1.7360397196527726,5.997916666635513,-1.7666666667,5.9708333333,-1.7125,6.0333333333
ML2/46,,-1.6431686046677931,5.350339147321987,-1.6708333333,5.3333333333,-1.625,5.3791666667
RML-N25-6/94,,-1.6738469696969698,6.13615303030303,-1.675,6.135,-1.6725,6.1375
SSML-O6 12/2023,,-1.695,5.934149999999999,-1.6958,5.9325,-1.6942,5.9358
SSMP/6/2670,,-1.7541666666500002,6.318333333350001,-1.755,6.3166666667,-1.7533333333,6.32
SSML-AS2 14/2023,,-1.9933333333499998,5.88375,-1.9941666667,5.8825,-1.9925,5.885
SSML-AS2 15/2023,,-1.9934079476861168,5.886489034205232,-1.9942,5.885,-1.9925,5.8883
SSML-AS2 13/2023,,-1.99165,5.88375,-1.9925,5.8825,-1.9908,5.885
QL1/1256,,0.05125,5.82045,0.0492,5.8192,0.0533,5.8217
SSML-B11 12/2023,,-1.8058500000000004,6.765280837004405,-1.8075,6.7642,-1.8042,6.7667
SSML-B11 4/2024,,-1.8116999999999999,6.7625,-1.8142,6.7617,-1.8092,6.7633
SSML-B11 2/2024,,-1.803379629644444,6.775231481483332,-1.8041666667,6.7733333333,-1.8025,6.7775
SSML-B11 11/2023,,-1.8037500000000002,6.7706689134808835,-1.805,6.7692,-1.8025,6.7717
SSML-AS2 8/2023,,-1.9725000000000001,5.86125,-1.9733,5.86,-1.9717,5.8625
SSML-AS2 7/2023,,-1.97625,5.86835,-1.9775,5.8675,-1.975,5.8692
SSML-AS2 5/2023,,-1.9775,5.863750000000001,-1.9783,5.8625,-1.9767,5.865
PL3/791,,-0.7960861628924558,5.316597613795748,-0.8125,5.2958,-0.775,5.3292
PL3/792,,-0.9338303881358477,5.243560356124645,-0.9583,5.225,-0.9125,5.25
PL3/795,,-0.7547898044429355,5.284776792449269,-0.775,5.2542,-0.7333,5.3042
SSML-AS2 4/2023,,-1.9804166666500003,5.86333333335,-1.9808333333,5.8616666667,-1.98,5.865
SSML-AS2 6/2023,,-1.9691499999999997,5.863749999999999,-1.97,5.8625,-1.9683,5.865
RML-N25-6/100,,-1.6550000000000002,6.785,-1.6567,6.7842,-1.6533,6.7858
QL.1/1224,,0.03715909087685952,5.830946969719834,0.0358333333,5.8291666667,0.0383333333,5.8325
QL.1/843,,-0.40833333335,5.771250000000001,-0.41,5.77,-0.4066666667,5.7725
RML-QL-1/295,,-0.2592803029979339,5.722007575789256,-0.2608333333,5.72,-0.2575,5.7241666667
RML-N25-GH/96,,-1.504833333333333,6.850683333333334,-1.5083,6.85,-1.5025,6.8525
RML-N25-6/97,,-1.5020384462151397,6.842873505976096,-1.5042,6.8417,-1.5,6.8442
QL3/684,,-0.5654166667,5.42625,-0.5666666667,5.4241666667,-0.5641666667,5.4283333333
RML-N-6/169,,-1.5052103186646433,6.847035508345979,-1.5075,6.8442,-1.5025,6.85
RML(SS)-LAYER/61,,-2.34835,5.06795,-2.35,5.0667,-2.3467,5.0692
RML-N-1/165,,-0.4095833333230769,5.769839743567159,-0.4116666667,5.7683333333,-0.4075,5.7725
SSML-B11 5/2023,,-2.4825000000000004,6.6475,-2.4833333333,6.645,-2.4816666667,6.65
MC/SSMP/6/3126,,-1.50416666665,5.959166666700002,-1.505,5.9566666667,-1.5033333333,5.9616666667
SSML-B11 8/2024,,-2.4670833333,6.64666666665,-2.4683333333,6.645,-2.4658333333,6.6483333333
SSML-B11 3/2024,,-1.8294713367609259,6.752615681233934,-1.8308,6.7508,-1.8283,6.7542
PL5/798,,-0.9271802324832333,6.550436046550133,-0.9708333333,6.5291666667,-0.9,6.575
SSMP/ER/993,,-0.70375,6.32916666665,-0.705,6.3275,-0.7025,6.3308333333
SSMP/AR/2105,,-1.8237500000000004,6.472499999999999,-1.8258333333,6.4716666667,-1.8216666667,6.4733333333
SSMP/6/3153,,-1.794687500001563,6.899062500010938,-1.7958333333,6.8966666667,-1.7933333333,6.9008333333
SSMP/5/2079,,-0.8615530302950413,6.257992424271489,-0.8633333333,6.2566666667,-0.86,6.2591666667
MC./SSMP/CR/1248,,-1.8453125000328126,6.013645833326563,-1.8466666667,6.0125,-1.8441666667,6.015
SSMP/CR/1245,,-1.8470833333,6.00416666665,-1.8483333333,6.0025,-1.8458333333,6.0058333333
MC./SSMP/6/3052,,-1.845265151498347,6.8934469697148755,-1.8475,6.8925,-1.8433333333,6.895
MC./SSMP/6/3160,,-1.7833333333499999,6.8870833333000006,-1.785,6.8858333333,-1.7816666667,6.8883333333
SSMP/5/1364,,-0.90916666665,6.374166666700001,-0.91,6.3716666667,-0.9083333333,6.3766666667
SSMP/WR/411,,-2.13625,5.3470833333500005,-2.1375,5.345,-2.135,5.3491666667
SSMP/3/1292,,-1.71576388886875,5.931944444408334,-1.7175,5.9308333333,-1.7133333333,5.9333333333
SSMP/3/1251,,-1.875,6.0170833333500005,-1.8766666667,6.0166666667,-1.8733333333,6.0175
SSMP/5/2156,,-1.00333333335,6.44958333335,-1.0041666667,6.4491666667,-1.0025,6.45
SSMP/ER/759,,-0.5805208333593751,6.3838541666593756,-0.5816666667,6.3825,-0.5791666667,6.385
RML-N25-6/101,,-1.6551136363661159,6.787007575721076,-1.6566666667,6.7858333333,-1.6533333333,6.7883333333
RML-N-GH/172,,-2.0573355263444073,4.748124999975328,-2.0641666667,4.7458333333,-2.0508333333,4.7508333333
SSMP/6/3060,,-1.2970833332954546,6.441477272698761,-1.2983333333,6.44,-1.295,6.4433333333
QL.3/630,,-1.17291666665,5.20083333335,-1.175,5.1991666667,-1.1708333333,5.2025
SSML-T2 2/2022,,-2.9045833333,5.79833333335,-2.9058333333,5.7966666667,-2.9033333333,5.8
QL.3/620,,-1.1664692982397504,5.190811403525761,-1.1691666667,5.1891666667,-1.1633333333,5.1925
SSML-AK5 8/2022,,-0.4254166666500001,6.3175,-0.4275,6.3166666667,-0.4233333333,6.3183333333
SSML-CC 165/2022,,-1.84375,6.005,-1.8458333333,6.0041666667,-1.8416666667,6.0058333333
SSML-AK5 10/2022,,-0.41808333336800013,6.319333333308,-0.4191666667,6.3175,-0.4166666667,6.3208333333
RML-N25-3/56,,-1.0414880952275511,5.232559523805103,-1.0433333333,5.2316666667,-1.04,5.2333333333
SSMP/5/2157,,-0.53541666665,6.36333333335,-0.5358333333,6.3616666667,-0.535,6.365
MC./SSMP/5/2153,,-0.7014583333500001,6.341875,-0.7025,6.3408333333,-0.7,6.3425
MC./SSMP/5/2138,,-0.6908333333500002,6.339583333300001,-0.6925,6.3383333333,-0.6891666667,6.3408333333
QL1/993,,0.25808333335,5.89091666668,0.2566666667,5.89,0.2591666667,5.8916666667
SSML-B11 10/2023,,-2.2275,6.22875,-2.2291666667,6.2275,-2.2258333333,6.23
QL.4/149,,-0.39333333335,6.705416666700001,-0.3941666667,6.7041666667,-0.3925,6.7066666667
SSMP/AR/2022,,-1.9568981481228396,6.1461574073975305,-1.9583333333,6.1441666667,-1.9558333333,6.1475
MC./SSMP/9/322,,-0.6991666666499999,10.695416666699998,-0.7008333333,10.6941666667,-0.6975,10.6966666667
MC/SSMP/WR/1623,,-2.2611666666769996,6.353999999994,-2.2633333333,6.3525,-2.2591666667,6.355
SSMP/ER/1300,,-0.58,6.3875,-0.5825,6.3866666667,-0.5775,6.3883333333
SSMP/9/310,,-0.91083333335,10.727916666700002,-0.9125,10.7266666667,-0.9091666667,10.7291666667
SSMP/5/1390,,-0.7029166667,6.26083333335,-0.7041666667,6.2591666667,-0.7016666667,6.2625
MC./SSMP/AR/2020,,-1.9570833333000002,6.157083333300001,-1.9583333333,6.1558333333,-1.9558333333,6.1583333333
SSMP/ER/1015,,-0.69708333335,6.055,-0.6975,6.0541666667,-0.6966666667,6.0558333333
MC/SSMP/WR/334,,-2.26875,6.895,-2.27,6.8933333333,-2.2675,6.8966666667
MC/SSMP/CR/1232,,-1.8554166667,5.998333333350001,-1.8566666667,5.9966666667,-1.8541666667,6.0
MC/SSMP/ER/1014,,-0.6949404761887757,6.050178571440816,-0.6958333333,6.0483333333,-0.6941666667,6.0516666667
SSMP/9/289 (Kalbeo),,-0.9041666666500001,10.726249999999999,-0.9058333333,10.725,-0.9025,10.7275
MC/SSMP/CR/1037,,-2.030833333350001,6.220833333362501,-2.0325,6.2191666667,-2.0291666667,6.2225
MC./SSMP/CR/1230,,-1.857559523805102,5.9985119047724496,-1.8583333333,5.9966666667,-1.8566666667,6.0
SSMP/9/297,,-0.8952083333249999,10.736458333325,-0.8975,10.735,-0.8933333333,10.7375
MC./SSMP/AR/2113,,-1.82583333335,6.495000000000001,-1.8275,6.4941666667,-1.8241666667,6.4958333333
MC/SSMP/5/2221,,-0.44041666669999996,6.32666666665,-0.4416666667,6.325,-0.4391666667,6.3283333333
SSMP/CR/891,,-1.5417803030049586,5.835492424271487,-1.5433333333,5.8341666667,-1.54,5.8366666667
MC./SSMP/9/314,,-0.8951388888569445,10.726388888881944,-0.8975,10.725,-0.8933333333,10.7291666667
SSMP/WR/2355,,-2.913333333365,5.790749999955,-2.915,5.7883333333,-2.9116666667,5.7925
MC/SSMP/AR/939,,-1.8991666666500004,6.282916666699999,-1.9,6.2816666667,-1.8983333333,6.2841666667
MC./SSMP/5/2220,,-0.4151388889000001,6.31569444445,-0.4166666667,6.3141666667,-0.4141666667,6.3175
MC/SSMP/9/316,,-0.8983333332999999,10.740972222227777,-0.9008333333,10.74,-0.8958333333,10.7425
MC./SSMP/5/2224,,-0.4433333333,6.33416666665,-0.4458333333,6.3333333333,-0.4408333333,6.335
MC./SSMP/CR/1236,,-1.852750000012,6.001749999993999,-1.8541666667,6.0008333333,-1.8516666667,6.0025
QL5/470,,-0.39206439395511355,5.803049242449433,-0.3941666667,5.7991666667,-0.3883333333,5.8066666667
QL.1/586/Vol.2,,-0.03304487179896438,5.826923076926777,-0.0375,5.825,-0.0291666667,5.8291666667
QL.6/574,,-1.7721874999578127,6.74531250002344,-1.7733333333,6.7433333333,-1.77,6.7466666667
RML-N-5/166,,-0.39489583330625005,5.789114583339063,-0.3975,5.7875,-0.3933333333,5.7916666667
SSMP-NIM-GH/1854,,-1.5136666666800003,5.880250000000001,-1.5158333333,5.8783333333,-1.5125,5.8816666667
MC/SSMP/6/3055,,-1.8448333333210003,6.898416666667,-1.8466666667,6.8966666667,-1.8433333333,6.9
MC./SSMP/9/317,,-0.6920833333,10.7075,-0.6933333333,10.7058333333,-0.6908333333,10.7091666667
SSMP/9/333,,-0.6954166667,10.7075,-0.6966666667,10.7058333333,-0.6941666667,10.7091666667
MC./SSMP/ER/994,,-0.70875,6.32416666665,-0.71,6.3225,-0.7075,6.3258333333
MC/SSMP/9/323,,-0.7083333333499999,10.7004166667,-0.71,10.6991666667,-0.7066666667,10.7016666667
SSMP/WR/487,,-2.19416666665,6.7804166667,-2.1958333333,6.7791666667,-2.1925,6.7816666667
SSMP/9/327,,-0.70583333335,10.69375,-0.7075,10.6925,-0.7041666667,10.695
SSMP/CR/1354,,-1.851628787863223,5.994356060620249,-1.8525,5.9916666667,-1.8508333333,5.9966666667
SSMP/9/331,,-0.6988194444368055,10.698125000031249,-0.7008333333,10.6966666667,-0.6975,10.7
SSMP/5/2216,,-0.6126136363809918,6.4121590908842965,-0.6141666667,6.4108333333,-0.6108333333,6.4133333333
MC/SSMP/CR/914,,-1.5445833332999999,5.8354166667000005,-1.5458333333,5.8341666667,-1.5433333333,5.8366666667
SSMP/6/3161,,-1.791401515152066,6.8962499999954545,-1.7933333333,6.895,-1.79,6.8983333333
MC./SSMP/6/3158,,-1.7991666666625,6.88416666665,-1.8008333333,6.8825,-1.7975,6.8858333333
MC/SSMP/6/3159,,-1.78833333335,6.898750000000001,-1.79,6.8975,-1.7866666667,6.9
SSMP/6/3152,,-1.776325757578926,6.8898863636338845,-1.7775,6.8883333333,-1.775,6.8916666667
SSMP/6/3162,,-1.78416666665,6.900416666700001,-1.7858333333,6.8991666667,-1.7825,6.9016666667
RML-N25-6/103,,-1.6566666666499998,6.7829166667,-1.6575,6.7816666667,-1.6558333333,6.7841666667
PL3/92,,-0.7909622301805316,5.278222422091345,-0.8333333333,5.25,-0.7583333333,5.3291666667
ML2/220,,-2.3970124857513744,5.8237068902217555,-2.4125,5.775,-2.3833,5.8833
PL2/599,,-2.0090526905877604,5.9698337070365355,-2.0541666667,5.9166666667,-1.95,6.0
PL6/782,,-1.9245833333452003,6.23908333333584,-1.9375,6.225,-1.9083333333,6.25
PL6/779,,-1.975431034494174,6.232183908054904,-1.9916666667,6.2041666667,-1.9375,6.25
PL6/784,,-1.9961943999999998,6.207955599999999,-2.0,6.1917,-1.9917,6.2208
RML-N-1/168,,0.025060861425097822,5.9903604869060025,0.0225,5.9841666667,0.0275,5.9975
QL.5/501,,-0.047291666643750056,6.245625000006249,-0.0483333333,6.2433333333,-0.0458333333,6.2475
QL5/505,,-0.04520833335000003,6.246041666650001,-0.0466666667,6.2441666667,-0.0441666667,6.2483333333
QL.5/503,,-0.049166666649999996,6.245416666650001,-0.05,6.2433333333,-0.0483333333,6.2475
QL.5/506,,-0.04305555558472226,6.2465972221930555,-0.0441666667,6.2441666667,-0.0416666667,6.2483333333
MC/SSMP/ER/236,,-0.8916666666499999,6.47416666665,-0.8925,6.4725,-0.8908333333,6.4758333333
MC./SSMP/5/2472,,-0.7418749999750001,6.327291666675,-0.7433333333,6.325,-0.7408333333,6.3291666667
RL-10/144,,-2.04375,10.127099999999999,-2.0958,10.1042,-1.9917,10.15
RL-10/141,,-2.6750000000000003,10.316699999999999,-2.6833,10.2167,-2.6667,10.4167
RL-10/143,,-2.6875,10.5,-2.7083,10.4167,-2.6667,10.5833
RL-10/142,,-2.8343859124459403,10.492908220679581,-2.9,10.425,-2.775,10.5542
RML-QL-3/297,,-0.7708333333499999,5.302083333350001,-0.7716666667,5.3016666667,-0.77,5.3025
QL.2/384,,-1.6743783068789115,5.060251322721087,-1.675,5.0597222222,-1.6738888889,5.0608333333
QL.1/106,,-0.2554166666833334,5.727777777783333,-0.2566666667,5.7266666667,-0.2541666667,5.7291666667
QL.2/347,,-1.6518981481395056,5.070787037048765,-1.6541666667,5.07,-1.65,5.0716666667
SSML-BT9 5/2024,,-0.70916666665,10.69375,-0.7108333333,10.6925,-0.7075,10.695
SSML-AS2 27/2024,,-2.694345238084694,5.336726190459184,-2.6958333333,5.3358333333,-2.6925,5.3375
SSML-AS2 31/2024,,-2.6940115384615377,5.339876923076921,-2.695,5.3392,-2.6933,5.3408
SSML-AS2 29/2024,,-2.6987500000000004,5.3374999999999995,-2.6992,5.3367,-2.6983,5.3383
SSML-AS2 30/2024,,-2.7025000000000006,5.335000000000001,-2.7042,5.3342,-2.7008,5.3358
SSML-AS2 28/2024,,-2.69415,5.338350000000001,-2.6958,5.3375,-2.6925,5.3392
SSML-O6 1/2024,,-2.002569444426389,6.299930555548609,-2.0058333333,6.2983333333,-2.0,6.3008333333
MC./SSMP/5/2209,,-1.0963257575714875,6.339280303004959,-1.0975,6.3375,-1.095,6.3408333333
PL-LAYER/809,,-2.5578402202876194,8.912277779868505,-2.6125,8.8653,-2.5125,8.9708
PL-LAYER/810,,-2.47647202820685,9.16504063129617,-2.4958,9.0458,-2.4375,9.2583
ML-6/243,,-2.301736111073214,6.791121031765051,-2.3333333333,6.7791666667,-2.2708333333,6.8083333333
SSML-B11 10/2024,,-2.29034090912314,6.994053030280164,-2.2916666667,6.9925,-2.2891666667,6.9958333333
QL5/490,,-0.4114950980333912,5.7741258170086525,-0.415,5.77,-0.4066666667,5.7766666667
QL3/455,,-0.5511904761948979,5.482797619039797,-0.5525,5.4808333333,-0.55,5.485
SSML-AS2 28/2023,,-2.8150551724137927,5.871822413793103,-2.8158,5.87,-2.8142,5.8733
SSML-AS2 25/2023,,-2.8091500000000003,5.871650000000001,-2.81,5.8708,-2.8083,5.8725
SSML-AS2 22/2023,,-2.8125,5.87415,-2.8133,5.8733,-2.8117,5.875
SSML-AS2 26/2023,,-2.8091500000000003,5.87375,-2.81,5.8725,-2.8083,5.875
RML-QL-5/281,,-0.32835,5.981250000000001,-0.3292,5.9808,-0.3275,5.9817
SSML-AS2 23/2023,,-2.8112500000000002,5.8675,-2.8125,5.8667,-2.81,5.8683
SSMP/AR/643,,-2.0183333333499998,6.202083333300001,-2.02,6.2008333333,-2.0166666667,6.2033333333
SSML-AK5 10/2024,,-1.0975000000000001,6.325,-1.0983333333,6.3225,-1.0966666667,6.3275
SSML-B11 9/2024,,-2.2855357143163264,6.991845238081631,-2.2866666667,6.9908333333,-2.2841666667,6.9933333333
SSML-B11 1/2025,,-2.0772685185154316,6.517268518498765,-2.0791666667,6.5158333333,-2.075,6.5183333333
SSML-O6 24/2022,,-1.6795833332999999,6.270833333350001,-1.6808333333,6.27,-1.6783333333,6.2716666667
SSML-AS2 19/2023,,-2.6716499999999996,5.34125,-2.6733,5.34,-2.67,5.3425
SSML-AS2 24/2023,,-2.6698644546649146,5.343455124835744,-2.6717,5.3425,-2.6667,5.345
SSML-AS2 17/2023,,-2.6679500000000003,5.33415,-2.6692,5.3333,-2.6667,5.335
PL (G)-GH/821,,-1.032830156538356,6.19669749813489,-1.0583,6.1792,-1.0042,6.2125
SSML-AS2 27/2023,,-2.67045,5.33415,-2.6717,5.3333,-2.6692,5.335
SSML-O6 26/2022,,-1.7344791666406252,6.096979166640626,-1.7358333333,6.0958333333,-1.7333333333,6.0983333333
SSML-AS2 38/2023,,-1.9520833333,5.905,-1.9533333333,5.9033333333,-1.9508333333,5.9066666667
SSML-B11 9/2023,,-2.4020833333500002,6.8900000000000015,-2.4041666667,6.8891666667,-2.4,6.8908333333
PL-5/813,,-0.6963773147964996,5.890133101850197,-0.8125,5.8458333333,-0.6,5.9291666667
QL5/515,,0.0029166667,6.33375,0.0016666667,6.3316666667,0.0041666667,6.335
SSML-T2 26/2024,,-1.99479166666875,5.30104166666875,-1.9958333333,5.3,-1.9941666667,5.3025
SSML-B11 13/2023,,-2.3311111111388887,7.017916666700001,-2.3333333333,7.0166666667,-2.3291666667,7.0191666667
SSML-B11 11/2024,,-2.29034090912314,6.994053030280164,-2.2916666667,6.9925,-2.2891666667,6.9958333333
SSML-O6 20/2024,,-1.6660000000300001,5.92025000003,-1.6675,5.9191666667,-1.6641666667,5.9216666667
SSML-O6 1/2023,,-1.4467361110861114,6.396736111086111,-1.4483333333,6.395,-1.445,6.3983333333
MC.SSMP/12/200,,-2.269749999964,6.885916666692,-2.2708333333,6.885,-2.2683333333,6.8866666667
MC./SSMP/5/2204,,-1.1067499999879997,6.325083333338,-1.1083333333,6.3241666667,-1.105,6.3258333333
SSML-O6 27/2022,,-1.6641666666500001,6.1254166666500005,-1.665,6.1233333333,-1.6633333333,6.1275
MC/SSMP/6/2992,,-1.6983333333499997,6.115,-1.6991666667,6.1133333333,-1.6975,6.1166666667
MC/SSMP/6/2991,,-1.696726190465306,6.114821428546938,-1.6975,6.1133333333,-1.6958333333,6.1166666667
MC/SSMP/6/2990,,-1.6981547619275512,6.1125595238051025,-1.7,6.1116666667,-1.6966666667,6.1133333333
SSML-O6 29/2022,,-1.7002083333687503,6.1154166666875,-1.7016666667,6.1133333333,-1.6991666667,6.1166666667
PL5/790,,-0.41469999999999996,5.856949999999999,-0.4869,5.8125,-0.3425,5.9014
PL5/781,,-0.27179352887678915,5.855906657356951,-0.3416666667,5.8041666667,-0.2,5.9
PL3/780,,-0.478602132041342,5.660898097176179,-0.5708333333,5.6083333333,-0.3375,5.7
PL5/783,,-0.3817073170961828,5.78155487804759,-0.4875,5.75,-0.2791666667,5.8125
PL-LAYER/811,,-2.5250166017987334,8.78456656699979,-2.5417,8.75,-2.5124,8.8125
ML2/56,,-2.48125,5.7521,-2.4875,5.7417,-2.475,5.7625
ML2/55,,-2.1562500000000004,5.77295,-2.1667,5.7667,-2.1458,5.7792
ML2/57,,-2.6125000000000003,5.7437499999999995,-2.6208333333,5.7375,-2.6041666667,5.75
SSML-AK5 14/2024,,-0.7981250000312501,6.1786805555631945,-0.8,6.1766666667,-0.7966666667,6.18
PL-5/815,,-0.3327777778,6.102499999999999,-0.4163888889,6.0688888889,-0.2491666667,6.1361111111
PL5/788,,-0.3208745066793919,6.17416099147632,-0.4156,6.1361,-0.2489,6.2133
SSML-B11 2/2023,,-2.2826430693069306,6.934401980198021,-2.2842,6.9317,-2.2817,6.9367
SSML-B11 3/2023,,-2.281234,6.936233999999999,-2.2833,6.9342,-2.28,6.9375
QL.3/596,,-0.5195833333500001,5.41708333335,-0.52,5.4166666667,-0.5191666667,5.4175
PL6/796,,-1.0270092592632358,6.58067592590552,-1.0583333333,6.5333333333,-1.0,6.6458333333
MC./SSMP/APL-0-6-632,,-1.44260416666875,6.3915624999812515,-1.445,6.3908333333,-1.4408333333,6.3925
ML2/43,,-2.5005379499249254,5.625342331771046,-2.525,5.5833333333,-2.475,5.6666666667
ML2/45,,-2.545119327048683,5.626281298892405,-2.5708333333,5.5833333333,-2.5208333333,5.6666666667
PL (G)-2/833,,-1.5856371212904559,5.089029996897943,-1.6,5.0625,-1.5708,5.1167
SSML-T2 21/2024,,-2.2203735059760956,5.243230478087648,-2.2217,5.2417,-2.2192,5.245
xx,,0.39333333335,6.705416666700001,0.3925,6.7041666667,0.3941666667,6.7066666667
ML3/239,,-1.0611145320099118,5.246254105097707,-1.0958333333,5.2166666667,-1.0291666667,5.2833333333
SSML-B11 4/2023,,-2.284694000000001,6.933057636363636,-2.2858,6.9308,-2.2833,6.935
PLI-5/12,,-1.0576472055699004,6.103480538913315,-1.0833333333,6.075,-1.025,6.1375
SSML-AS2 31/2023,,-2.1281250000000003,5.650425,-2.13,5.6492,-2.1267,5.6517
